loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,delinq_2yrs,mths_since_last_delinq,open_acc,revol_bal,total_acc,out_prncp,total_pymnt,total_rec_prncp,total_rec_int,int_rate2,int_rate3
10775,10775,36,20.49,403.14,10.0,RENT,34589.27,1.0,credit_card,CO,13.81,0.0,53.0,4.0,10776.0,10.0,6499.45,6845.05,4275.56,2569.49,0.20489999999999997,20.49
10000,10000,36,15.31,348.18,3.0,RENT,42000.0,1.0,debt_consolidation,AZ,12.5,0.0,76.0,10.0,14866.0,30.0,5568.97,6265.71,4431.03,1834.68,0.1531,15.31
4000,4000,36,13.11,134.99,2.0,RENT,38000.0,1.0,debt_consolidation,NJ,10.64,0.0,0.0,9.0,2634.0,11.0,0.0,4208.21,4000.0,208.21,0.1311,13.11
14000,14000,36,10.16,452.8,0.0,RENT,43500.0,1.0,debt_consolidation,NV,27.09,0.0,0.0,7.0,20406.0,11.0,7938.35,7669.04,6061.64,1607.4,0.1016,10.16
4000,4000,36,7.9,125.17,4.0,RENT,24000.0,1.0,credit_card,CA,18.3,0.0,0.0,2.0,4820.0,8.0,2231.7,2123.81,1768.3,355.51,0.079,7.9
15000,15000,36,14.33,515.08,6.0,RENT,80000.0,1.0,credit_card,TX,13.71,0.0,0.0,9.0,20703.0,12.0,0.0,17145.27464,15000.0,2145.27,0.1433,14.33
14000,14000,36,15.31,487.45,10.0,MORTGAGE,96000.0,1.0,debt_consolidation,VA,23.63,1.0,14.0,17.0,12551.0,29.0,0.0,16464.5001,14000.0,2464.5,0.1531,15.31
9000,9000,36,14.33,309.05,10.0,RENT,60000.0,1.0,credit_card,CA,13.68,0.0,31.0,4.0,4185.0,25.0,0.0,9699.92,9000.0,699.92,0.1433,14.33
12500,12500,36,12.12,415.9,0.0,RENT,41000.0,1.0,credit_card,OR,16.39,0.0,0.0,13.0,9255.0,17.0,7158.94,7068.09,5341.06,1727.03,0.12119999999999999,12.12
7750,7750,36,14.33,266.13,10.0,MORTGAGE,33000.0,1.0,credit_card,MO,31.45,0.0,31.0,20.0,13693.0,36.0,4507.75,4512.85,3242.25,1270.6,0.1433,14.33
19075,19075,60,18.75,492.2,4.0,MORTGAGE,47736.0,1.0,credit_card,AL,19.73,0.0,53.0,5.0,23888.0,30.0,15330.11,8362.13,3744.89,4617.24,0.1875,18.75
20000,20000,36,13.11,674.94,0.0,RENT,98800.0,1.0,debt_consolidation,NC,15.09,0.0,0.0,17.0,29756.0,35.0,11536.02,11457.49,8463.98,2993.51,0.1311,13.11
16000,16000,60,18.49,410.58,10.0,RENT,65000.0,1.0,debt_consolidation,FL,26.99,0.0,0.0,13.0,21693.0,18.0,12841.16,6976.12,3158.84,3817.28,0.18489999999999998,18.49
20000,20000,60,19.72,526.77,10.0,OTHER,70000.0,0.0,debt_consolidation,CT,27.84,2.0,9.0,21.0,34779.0,39.0,0.0,2693.52,603.49,975.14,0.1972,19.72
20950,20950,60,18.75,540.58,9.0,RENT,53000.0,1.0,debt_consolidation,TX,29.86,0.0,0.0,12.0,17417.0,20.0,16836.42,9185.44,4113.58,5071.86,0.1875,18.75
10000,10000,36,12.12,332.72,10.0,MORTGAGE,72000.0,1.0,debt_consolidation,OR,4.37,0.0,0.0,10.0,4877.0,19.0,5730.95,5649.44,4269.05,1380.39,0.12119999999999999,12.12
11000,11000,60,15.8,266.34,10.0,MORTGAGE,115000.0,1.0,other,PA,21.5,0.0,0.0,14.0,38237.0,51.0,8706.63,4518.26,2293.37,2224.89,0.158,15.8
6975,6975,36,7.9,218.25,10.0,RENT,58000.0,1.0,credit_card,CA,10.22,0.0,63.0,9.0,7905.0,14.0,0.0,7346.39,6975.0,371.39,0.079,7.9
31300,31300,60,23.28,887.41,0.0,MORTGAGE,78924.0,1.0,other,PA,19.11,0.0,0.0,11.0,41784.0,27.0,25728.86,15063.87,5571.14,9492.73,0.2328,23.28
20000,20000,36,12.12,665.44,5.0,RENT,140000.0,1.0,debt_consolidation,TX,13.47,0.0,24.0,12.0,15860.0,27.0,11454.19,11309.08,8545.81,2763.27,0.12119999999999999,12.12
8000,8000,36,6.62,245.63,10.0,OTHER,30000.0,1.0,debt_consolidation,PA,25.72,0.0,0.0,13.0,7085.0,19.0,0.0,8356.21,8000.0,356.21,0.0662,6.62
15850,15850,36,17.27,567.23,10.0,RENT,40000.0,1.0,debt_consolidation,CA,14.79,0.0,0.0,11.0,13768.0,13.0,9381.53,9627.1,6468.47,3158.63,0.1727,17.27
20000,20000,60,17.27,499.96,10.0,MORTGAGE,300000.0,1.0,home_improvement,OH,8.35,0.0,42.0,13.0,39988.0,30.0,16213.84,7999.36,3786.17,4213.19,0.1727,17.27
10000,10000,36,13.11,337.47,10.0,OTHER,60000.0,1.0,home_improvement,CA,18.28,0.0,0.0,10.0,10687.0,22.0,5769.45,5726.79,4230.55,1496.24,0.1311,13.11
9750,9750,36,14.33,334.8,0.0,RENT,30000.0,1.0,credit_card,NY,33.04,0.0,0.0,15.0,17373.0,20.0,5673.11,5674.64,4076.89,1597.75,0.1433,14.33
6000,6000,36,15.8,210.36,1.0,RENT,30000.0,1.0,credit_card,OR,18.19,0.0,0.0,6.0,5386.0,9.0,3522.64,3565.75,2477.36,1088.39,0.158,15.8
29175,29175,60,21.0,789.29,10.0,RENT,74000.0,1.0,debt_consolidation,SD,18.73,0.0,0.0,11.0,23144.0,25.0,23712.88,13414.53,5462.12,7952.41,0.21,21.0
9600,9600,36,15.8,336.57,2.0,MORTGAGE,44000.0,1.0,debt_consolidation,TX,26.76,0.0,70.0,17.0,8133.0,31.0,5633.55,5709.11,3966.45,1742.66,0.158,15.8
16000,16000,36,15.31,557.08,10.0,MORTGAGE,92000.0,1.0,debt_consolidation,CA,19.0,0.0,0.0,16.0,43692.0,31.0,9347.19,9469.56,6652.81,2816.75,0.1531,15.31
16450,16450,36,7.9,514.73,7.0,RENT,41823.6,1.0,credit_card,NY,14.7,0.0,0.0,15.0,20594.0,25.0,9167.01,8747.35,7282.99,1464.36,0.079,7.9
8000,8000,36,16.29,282.41,7.0,RENT,55000.0,1.0,credit_card,MD,7.88,0.0,0.0,7.0,15784.0,12.0,4917.15,4518.56,3082.85,1435.71,0.1629,16.29
35000,35000,60,23.83,1003.43,10.0,MORTGAGE,110000.0,0.0,debt_consolidation,TX,34.08,0.0,0.0,14.0,41721.0,50.0,30482.7,13027.3,4517.3,8510.0,0.23829999999999998,23.83
7000,7000,36,18.49,254.8,6.0,MORTGAGE,150000.0,1.0,debt_consolidation,CA,18.0,0.0,0.0,8.0,52880.0,26.0,4356.69,4076.8,2643.31,1433.49,0.18489999999999998,18.49
8250,8250,36,15.31,287.25,2.0,RENT,36000.0,1.0,credit_card,FL,24.57,0.0,0.0,9.0,19233.0,18.0,0.0,8843.7,8250.0,593.7,0.1531,15.31
7400,7400,36,10.16,239.34,5.0,RENT,28000.0,1.0,debt_consolidation,CA,24.17,0.0,0.0,11.0,19061.0,17.0,4196.1,4053.48,3203.9,849.58,0.1016,10.16
14300,14300,36,6.62,439.07,1.0,MORTGAGE,183340.0,1.0,car,OK,8.69,0.0,0.0,18.0,25130.0,41.0,7909.28,7452.29,6390.72,1061.57,0.0662,6.62
15000,15000,36,13.11,506.21,0.0,RENT,60000.0,1.0,debt_consolidation,CA,13.4,0.0,0.0,6.0,9108.0,10.0,0.0,15926.16,15000.0,926.16,0.1311,13.11
8000,8000,36,7.9,250.33,10.0,OTHER,70000.0,1.0,debt_consolidation,RI,6.12,0.0,0.0,7.0,17946.0,19.0,4462.45,4248.81,3537.55,711.26,0.079,7.9
8325,8325,36,15.31,289.86,2.0,RENT,25000.0,1.0,debt_consolidation,CA,17.81,0.0,71.0,9.0,15152.0,20.0,4864.16,4926.09,3460.84,1465.25,0.1531,15.31
7000,7000,36,7.9,219.04,5.0,RENT,150000.0,1.0,credit_card,CA,16.84,0.0,0.0,9.0,12171.0,23.0,3903.49,3719.09,3096.51,622.58,0.079,7.9
13475,13475,36,12.12,448.34,7.0,MORTGAGE,68000.0,0.0,debt_consolidation,FL,28.27,0.0,0.0,12.0,7722.0,24.0,0.0,1931.3,626.97,565.77,0.12119999999999999,12.12
19125,19125,60,10.16,407.86,7.0,MORTGAGE,61260.0,1.0,debt_consolidation,RI,29.87,0.0,0.0,14.0,51265.0,27.0,15762.83,5298.15,3362.16,1935.99,0.1016,10.16
20000,20000,36,14.33,686.77,1.0,MORTGAGE,65000.0,1.0,credit_card,CO,15.62,0.0,0.0,9.0,22506.0,43.0,0.0,22988.98,20000.0,2988.98,0.1433,14.33
11875,11875,36,6.03,361.43,2.0,MORTGAGE,80429.0,1.0,renewable_energy,IL,13.18,0.0,0.0,15.0,5593.0,23.0,6536.72,6140.74,5338.28,802.46,0.0603,6.03
8400,8400,36,14.33,288.45,4.0,MORTGAGE,75000.0,1.0,debt_consolidation,CA,19.1,0.0,46.0,9.0,7008.0,28.0,4884.73,4892.94,3515.27,1377.67,0.1433,14.33
15000,15000,36,13.11,506.21,1.0,MORTGAGE,43000.0,0.0,debt_consolidation,KS,11.64,0.0,32.0,14.0,7573.0,32.0,0.0,3777.49,2110.39,926.09,0.1311,13.11
16800,16800,36,10.16,543.36,1.0,OTHER,45000.0,1.0,debt_consolidation,LA,26.59,0.0,0.0,16.0,13288.0,32.0,9515.46,9216.21,7284.53,1931.68,0.1016,10.16
10800,10800,36,14.33,370.86,10.0,MORTGAGE,58000.0,1.0,debt_consolidation,AR,12.97,1.0,18.0,19.0,19348.0,63.0,0.0,12494.29,10800.0,1694.29,0.1433,14.33
5400,5400,36,15.8,189.32,2.0,RENT,49000.0,0.0,credit_card,HI,18.44,0.0,65.0,7.0,12199.0,18.0,3183.31,3214.87,2216.69,983.19,0.158,15.8
35000,35000,60,12.12,780.68,10.0,MORTGAGE,116000.0,1.0,debt_consolidation,NY,14.74,0.0,0.0,7.0,91194.0,41.0,0.0,38632.54,35000.0,3632.54,0.12119999999999999,12.12
25000,25000,36,7.62,779.04,2.0,MORTGAGE,65000.0,1.0,other,FL,8.34,0.0,0.0,7.0,80204.0,38.0,13907.41,13237.22,11092.59,2144.63,0.0762,7.62
27325,27325,60,19.05,709.58,0.0,OTHER,69000.0,1.0,credit_card,CA,29.55,0.0,0.0,13.0,30116.0,22.0,21992.09,12060.48,5332.92,6727.56,0.1905,19.05
12000,12000,36,14.33,412.06,10.0,MORTGAGE,72000.0,1.0,debt_consolidation,CA,15.43,0.0,0.0,7.0,10736.0,18.0,6975.18,6994.14,5024.82,1969.32,0.1433,14.33
12250,12250,36,10.16,396.2,1.0,RENT,35000.0,1.0,debt_consolidation,TX,9.15,0.0,0.0,7.0,11969.0,12.0,6944.05,6712.96,5305.95,1407.01,0.1016,10.16
15700,15700,36,12.12,522.37,2.0,RENT,120000.0,1.0,credit_card,CA,14.72,0.0,0.0,10.0,14926.0,22.0,8991.46,8877.74,6708.54,2169.2,0.12119999999999999,12.12
12000,12000,36,15.31,417.81,6.0,RENT,52000.0,1.0,debt_consolidation,MN,8.19,0.0,67.0,6.0,12582.0,11.0,7011.04,7101.24,4988.96,2112.28,0.1531,15.31
10000,10000,36,11.14,328.06,7.0,RENT,34000.0,1.0,credit_card,CA,25.8,0.0,0.0,8.0,6521.0,11.0,5690.45,5576.34,4309.55,1266.79,0.1114,11.14
12000,12000,36,14.09,410.66,0.0,MORTGAGE,65000.0,1.0,debt_consolidation,CO,28.43,1.0,23.0,7.0,18351.0,12.0,7283.14,6569.12,4716.86,1852.26,0.1409,14.09
21250,21250,60,19.72,559.69,6.0,MORTGAGE,54000.0,1.0,debt_consolidation,NV,22.96,0.0,0.0,18.0,14529.0,32.0,17163.2,9508.27,4086.8,5421.47,0.1972,19.72
25000,25000,36,6.62,767.6,1.0,RENT,73000.0,1.0,debt_consolidation,FL,24.46,0.0,0.0,16.0,8891.0,29.0,13815.35,13042.57,11184.65,1857.92,0.0662,6.62
12000,12000,36,14.09,410.66,3.0,RENT,35000.0,1.0,debt_consolidation,TX,24.34,0.0,0.0,8.0,10340.0,12.0,6966.77,6967.62,5033.23,1934.39,0.1409,14.09
18000,18000,60,19.05,467.43,2.0,MORTGAGE,197540.0,1.0,home_improvement,NC,12.3,0.0,0.0,19.0,49569.0,43.0,14496.33,7923.53,3503.67,4419.86,0.1905,19.05
9000,9000,60,14.09,209.84,5.0,RENT,42000.0,1.0,debt_consolidation,NY,32.97,0.0,0.0,10.0,4522.0,15.0,0.0,9904.62,9000.0,904.62,0.1409,14.09
7000,7000,36,8.9,222.28,9.0,MORTGAGE,50000.0,1.0,credit_card,PA,5.23,0.0,0.0,6.0,10281.0,15.0,3932.22,3770.43,3067.78,702.65,0.08900000000000001,8.9
7200,7200,36,15.8,252.43,6.0,MORTGAGE,35000.0,1.0,debt_consolidation,OH,18.82,0.0,0.0,11.0,11456.0,21.0,0.0,7736.89,7200.0,536.89,0.158,15.8
3600,3600,36,14.09,123.2,7.0,MORTGAGE,62000.0,1.0,vacation,RI,21.77,0.0,0.0,9.0,35625.0,26.0,0.0,4180.93,3600.0,580.93,0.1409,14.09
2875,2875,36,8.9,91.3,9.0,RENT,52000.0,1.0,other,NJ,16.36,1.0,21.0,2.0,63.0,6.0,1616.82,1546.32,1258.18,288.14,0.08900000000000001,8.9
8575,8575,36,14.09,293.45,4.0,MORTGAGE,83000.0,1.0,credit_card,PA,24.94,0.0,33.0,11.0,8204.0,20.0,5209.54,4687.04,3365.46,1321.58,0.1409,14.09
8125,8125,36,15.31,282.9,3.0,RENT,100000.0,1.0,debt_consolidation,MD,13.46,0.0,0.0,12.0,18194.0,31.0,4746.78,4808.45,3378.22,1430.23,0.1531,15.31
10000,10000,36,8.9,317.54,1.0,MORTGAGE,90000.0,1.0,credit_card,WA,19.17,0.0,0.0,18.0,12907.0,41.0,5617.51,5386.28,4382.49,1003.79,0.08900000000000001,8.9
14000,14000,36,12.12,465.81,2.0,RENT,80000.0,1.0,debt_consolidation,NJ,25.52,0.0,0.0,18.0,20769.0,23.0,8018.41,7915.71,5981.59,1934.12,0.12119999999999999,12.12
8000,8000,36,15.31,278.54,10.0,MORTGAGE,55000.0,1.0,credit_card,AZ,19.11,0.0,0.0,7.0,8810.0,8.0,0.0,8994.3,8000.0,994.3,0.1531,15.31
30000,30000,36,15.31,1044.52,3.0,RENT,75000.0,1.0,debt_consolidation,CA,14.12,0.0,0.0,6.0,30768.0,13.0,0.0,32498.95,30000.0,2498.95,0.1531,15.31
6250,6250,36,10.16,202.14,6.0,RENT,31000.0,1.0,credit_card,OH,21.17,0.0,0.0,11.0,5894.0,14.0,0.0,6592.9,6250.0,342.9,0.1016,10.16
17625,17625,60,12.12,393.13,1.0,MORTGAGE,45000.0,1.0,debt_consolidation,NV,24.0,0.0,0.0,16.0,28639.0,24.0,13661.59,6675.53,3963.41,2712.12,0.12119999999999999,12.12
6900,6900,36,7.9,215.91,6.0,OTHER,33000.0,1.0,home_improvement,MI,14.18,0.0,56.0,14.0,4087.0,32.0,4037.58,3449.44,2862.42,587.02,0.079,7.9
10050,10050,36,20.49,376.01,0.0,RENT,30456.0,0.0,debt_consolidation,VA,11.11,0.0,0.0,3.0,4421.0,7.0,0.0,1124.61,621.86,502.75,0.20489999999999997,20.49
5000,5000,36,12.12,166.36,2.0,RENT,67000.0,1.0,debt_consolidation,IL,14.42,0.0,33.0,8.0,4369.0,14.0,2865.31,2824.92,2134.69,690.23,0.12119999999999999,12.12
12000,12000,36,14.33,412.06,6.0,RENT,48000.0,1.0,debt_consolidation,IL,18.5,0.0,0.0,6.0,4440.0,8.0,6980.97,6986.15,5019.03,1967.12,0.1433,14.33
5700,5700,36,11.14,186.99,2.0,RENT,28000.0,1.0,debt_consolidation,NY,25.97,0.0,0.0,11.0,5212.0,26.0,3243.59,3178.49,2456.41,722.08,0.1114,11.14
12000,12000,36,12.12,399.26,10.0,RENT,47840.0,1.0,debt_consolidation,CT,30.15,0.0,63.0,12.0,11444.0,21.0,6871.53,6786.78,5128.47,1658.31,0.12119999999999999,12.12
20000,20000,60,22.95,563.24,2.0,RENT,87000.0,1.0,debt_consolidation,CA,29.83,2.0,23.0,16.0,12082.0,41.0,0.0,23308.67,20000.0,3308.67,0.22949999999999998,22.95
14000,14000,36,19.05,513.54,6.0,MORTGAGE,36000.0,1.0,debt_consolidation,NC,18.13,0.0,71.0,17.0,7757.0,21.0,8759.99,8187.2,5240.02,2947.18,0.1905,19.05
3075,3075,36,8.9,97.65,0.0,RENT,34000.0,1.0,credit_card,MD,18.56,0.0,69.0,9.0,3097.0,22.0,1728.44,1654.95,1346.56,308.39,0.08900000000000001,8.9
27150,27150,36,8.9,862.1,10.0,MORTGAGE,85000.0,1.0,credit_card,IL,20.75,0.0,0.0,14.0,21007.0,23.0,15231.47,14648.5,11918.53,2729.97,0.08900000000000001,8.9
10000,10000,36,14.33,343.39,10.0,MORTGAGE,63000.0,1.0,debt_consolidation,OK,25.35,0.0,68.0,14.0,9164.0,25.0,5811.18,5830.49,4188.82,1641.67,0.1433,14.33
23950,23950,36,16.29,845.45,10.0,MORTGAGE,60000.0,1.0,credit_card,CA,20.2,0.0,71.0,19.0,24696.0,39.0,14078.64,14367.89,9871.36,4496.53,0.1629,16.29
6000,6000,36,18.49,218.4,1.0,MORTGAGE,30000.0,1.0,debt_consolidation,TX,6.92,0.0,0.0,6.0,4991.0,10.0,3573.44,3712.8,2426.56,1286.24,0.18489999999999998,18.49
18225,18225,36,10.16,589.44,9.0,RENT,52500.0,1.0,small_business,NC,25.21,0.0,0.0,8.0,8065.0,12.0,0.0,19353.79,18225.0,1128.79,0.1016,10.16
7000,7000,36,13.11,236.23,10.0,MORTGAGE,115000.0,1.0,home_improvement,PA,12.75,0.0,80.0,10.0,20977.0,15.0,4038.35,4009.11,2961.65,1047.46,0.1311,13.11
5000,5000,36,10.16,161.72,5.0,RENT,44000.0,1.0,debt_consolidation,CT,19.72,0.0,0.0,9.0,5139.0,11.0,0.0,5523.04,5000.0,523.04,0.1016,10.16
12000,12000,36,6.03,365.23,10.0,MORTGAGE,88000.0,1.0,home_improvement,MD,0.41,0.0,0.0,10.0,1537.0,24.0,9517.76,2921.21,2482.24,438.97,0.0603,6.03
30000,30000,60,13.11,684.29,9.0,MORTGAGE,77500.0,1.0,debt_consolidation,TX,19.51,0.0,0.0,10.0,37968.0,20.0,0.0,34487.19,30000.0,4487.19,0.1311,13.11
6000,6000,36,12.12,199.63,2.0,RENT,46350.0,1.0,credit_card,CT,1.92,0.0,0.0,9.0,5403.0,13.0,3204.28,3592.06,2795.72,796.34,0.12119999999999999,12.12
11000,11000,36,6.62,337.75,5.0,RENT,39000.0,1.0,debt_consolidation,FL,24.18,0.0,0.0,6.0,6156.0,25.0,6682.16,5063.25,4317.83,745.42,0.0662,6.62
8825,8825,36,13.11,297.82,2.0,OTHER,41000.0,1.0,debt_consolidation,CA,9.69,0.0,0.0,10.0,10889.0,12.0,5090.13,5055.74,3734.87,1320.87,0.1311,13.11
5900,5900,36,11.14,193.55,6.0,MORTGAGE,31400.0,1.0,credit_card,SC,6.76,0.0,0.0,10.0,6589.0,17.0,3357.42,3290.01,2542.58,747.43,0.1114,11.14
6000,6000,36,15.8,210.36,3.0,MORTGAGE,59000.0,1.0,debt_consolidation,CA,19.04,0.0,40.0,12.0,6797.0,20.0,3522.52,3565.92,2477.48,1088.44,0.158,15.8
17625,17625,60,12.12,393.13,8.0,MORTGAGE,45000.0,1.0,home_improvement,FL,8.8,0.0,0.0,8.0,12059.0,17.0,0.0,20170.88,17625.0,2545.88,0.12119999999999999,12.12
12000,12000,36,14.33,412.06,10.0,RENT,45000.0,1.0,debt_consolidation,CA,21.79,0.0,0.0,5.0,6120.0,8.0,6980.33,6986.94,5019.68,1967.26,0.1433,14.33
4500,4500,36,13.11,151.87,5.0,MORTGAGE,120000.0,1.0,car,PA,8.24,0.0,78.0,12.0,15343.0,33.0,2595.72,2577.71,1904.28,673.43,0.1311,13.11
14000,14000,36,6.03,426.1,10.0,RENT,83000.0,1.0,debt_consolidation,NY,8.69,0.0,0.0,14.0,7358.0,26.0,8090.45,6815.2,5909.55,905.65,0.0603,6.03
9250,9250,36,14.33,317.63,3.0,RENT,35000.0,1.0,debt_consolidation,OH,28.73,0.0,0.0,9.0,19367.0,19.0,5379.62,5387.23,3870.38,1516.85,0.1433,14.33
10000,10000,36,12.12,332.72,10.0,MORTGAGE,49000.0,1.0,debt_consolidation,FL,23.95,1.0,3.0,16.0,18766.0,26.0,5727.02,5654.64,4272.98,1381.66,0.12119999999999999,12.12
15000,15000,36,19.05,550.22,10.0,RENT,60000.0,1.0,debt_consolidation,MD,8.98,0.0,48.0,10.0,9191.0,18.0,8972.55,9340.48,6027.45,3313.03,0.1905,19.05
1450,1450,36,8.9,46.05,2.0,RENT,24000.0,1.0,major_purchase,CA,15.55,0.0,0.0,11.0,782.0,18.0,0.0,1471.34,1450.0,21.34,0.08900000000000001,8.9
20000,20000,36,15.8,701.17,1.0,RENT,67500.0,1.0,moving,FL,10.61,0.0,0.0,13.0,19436.0,18.0,11722.43,11914.45,8277.57,3636.88,0.158,15.8
23500,23500,60,14.09,547.91,6.0,RENT,70000.0,0.0,debt_consolidation,NM,26.07,0.0,0.0,14.0,862.0,52.0,0.0,6014.69,3167.28,2847.41,0.1409,14.09
17300,17300,36,13.11,583.83,9.0,RENT,55000.0,1.0,debt_consolidation,MA,14.38,0.0,0.0,12.0,26707.0,17.0,8059.48,11621.68,9240.52,2381.16,0.1311,13.11
3000,3000,36,10.16,97.03,0.0,RENT,22900.0,1.0,debt_consolidation,FL,31.53,0.0,0.0,8.0,6830.0,17.0,1704.65,1638.79,1295.35,343.44,0.1016,10.16
7000,7000,60,13.11,159.67,0.0,MORTGAGE,45000.0,1.0,debt_consolidation,MI,22.38,0.0,0.0,13.0,7691.0,26.0,5455.42,2713.75,1544.58,1169.17,0.1311,13.11
25000,25000,60,22.47,697.18,8.0,RENT,85000.0,1.0,debt_consolidation,MA,19.91,0.0,65.0,10.0,14126.0,25.0,20775.75,11146.56,4224.25,6922.31,0.22469999999999998,22.47
11000,11000,36,14.09,376.44,7.0,MORTGAGE,61838.4,1.0,credit_card,WA,29.44,0.0,0.0,14.0,8037.0,20.0,6386.01,6387.16,4613.98,1773.18,0.1409,14.09
4375,4375,36,12.12,145.57,6.0,MORTGAGE,16000.0,1.0,debt_consolidation,NV,13.85,0.0,0.0,3.0,6086.0,4.0,2506.27,2472.93,1868.73,604.2,0.12119999999999999,12.12
18000,18000,36,7.9,563.23,5.0,MORTGAGE,157528.0,1.0,credit_card,CT,10.53,0.0,0.0,12.0,24810.0,33.0,10030.92,9571.39,7969.08,1602.31,0.079,7.9
19200,19200,36,12.12,638.82,5.0,RENT,85000.0,0.0,debt_consolidation,MA,8.19,0.0,0.0,6.0,21662.0,11.0,12845.56,8904.63,6354.44,2550.19,0.12119999999999999,12.12
17500,17500,36,8.9,555.69,0.0,RENT,65000.0,1.0,debt_consolidation,CA,13.5,0.0,0.0,11.0,13024.0,16.0,12034.34,6548.42,5465.66,1082.76,0.08900000000000001,8.9
15000,15000,36,14.33,515.08,10.0,MORTGAGE,85000.0,1.0,debt_consolidation,OR,20.75,0.0,0.0,8.0,14135.0,15.0,9122.48,8231.36,5877.52,2353.84,0.1433,14.33
5600,5600,36,14.33,192.3,10.0,RENT,56000.0,1.0,debt_consolidation,UT,12.41,2.0,10.0,6.0,222.0,20.0,3412.27,3063.84,2187.73,876.11,0.1433,14.33
17625,17625,60,14.09,410.93,0.0,RENT,45000.0,1.0,debt_consolidation,NY,2.75,0.0,0.0,10.0,4336.0,22.0,13813.96,6981.49,3811.04,3170.45,0.1409,14.09
14300,14300,36,11.14,469.12,5.0,MORTGAGE,36000.0,1.0,debt_consolidation,FL,26.63,0.0,80.0,11.0,22894.0,21.0,8526.78,7505.76,5773.22,1732.54,0.1114,11.14
7425,7425,36,15.8,260.31,3.0,RENT,42036.0,1.0,debt_consolidation,CA,16.3,0.0,0.0,23.0,10962.0,35.0,0.0,7618.4,7425.0,193.4,0.158,15.8
5750,5750,36,14.09,196.78,0.0,RENT,20000.0,1.0,debt_consolidation,MI,26.34,0.0,0.0,9.0,8643.0,17.0,3495.34,3140.0,2254.66,885.34,0.1409,14.09
8000,8000,36,13.11,269.98,10.0,MORTGAGE,64000.0,1.0,credit_card,FL,21.99,0.0,0.0,13.0,12406.0,23.0,4614.4,4582.94,3385.6,1197.34,0.1311,13.11
6000,6000,36,6.62,184.23,10.0,RENT,72500.0,1.0,medical,GA,15.71,0.0,0.0,15.0,13421.0,24.0,3492.8,2931.84,2507.2,424.64,0.0662,6.62
15000,15000,36,6.03,456.54,10.0,MORTGAGE,89000.0,1.0,credit_card,GA,12.79,0.0,0.0,10.0,9002.0,24.0,8254.85,7759.1,6745.15,1013.95,0.0603,6.03
10500,10500,36,14.09,359.33,7.0,MORTGAGE,53000.0,1.0,debt_consolidation,NC,23.37,0.0,45.0,10.0,15336.0,44.0,5050.36,7052.36,5449.64,1602.72,0.1409,14.09
8875,8875,36,14.09,303.72,2.0,MORTGAGE,70000.0,0.0,debt_consolidation,CA,6.12,0.0,0.0,9.0,3697.0,11.0,0.0,3033.6,2101.42,932.18,0.1409,14.09
12000,12000,36,15.8,420.71,3.0,MORTGAGE,46000.0,1.0,debt_consolidation,NC,4.67,0.0,48.0,11.0,6592.0,13.0,7036.69,7143.91,4963.31,2180.6,0.158,15.8
23400,23400,60,22.95,658.99,1.0,MORTGAGE,70000.0,1.0,debt_consolidation,NV,24.91,1.0,21.0,11.0,8123.0,31.0,19488.32,10535.2,3911.68,6623.52,0.22949999999999998,22.95
8500,8500,36,13.11,286.85,4.0,RENT,75000.0,1.0,debt_consolidation,SC,3.89,0.0,47.0,11.0,10005.0,18.0,4355.86,5371.57,4144.14,1227.43,0.1311,13.11
4275,4275,36,17.27,153.0,4.0,RENT,35000.0,1.0,debt_consolidation,NY,31.46,0.0,0.0,8.0,8033.0,12.0,2647.2,2440.64,1627.8,812.84,0.1727,17.27
16000,16000,36,21.0,602.81,4.0,RENT,60000.0,1.0,debt_consolidation,CT,10.78,0.0,36.0,6.0,9095.0,16.0,9675.05,10243.45,6324.95,3918.5,0.21,21.0
16000,16000,60,22.47,446.19,1.0,RENT,48000.0,1.0,debt_consolidation,NJ,13.28,0.0,0.0,8.0,18019.0,19.0,13099.13,7580.43,2900.87,4679.56,0.22469999999999998,22.47
10000,10000,36,15.31,348.18,2.0,RENT,36000.0,1.0,credit_card,NJ,27.43,0.0,0.0,11.0,15804.0,14.0,6643.06,4872.96,3356.94,1516.02,0.1531,15.31
12000,12000,36,18.49,436.79,5.0,MORTGAGE,75000.0,1.0,debt_consolidation,OH,15.57,0.0,31.0,14.0,20351.0,31.0,7161.91,7402.55,4838.09,2564.46,0.18489999999999998,18.49
18000,18000,36,18.75,657.54,7.0,OTHER,56000.0,1.0,credit_card,CA,18.15,2.0,9.0,14.0,10003.0,33.0,11222.54,10516.16,6777.46,3738.7,0.1875,18.75
8000,8000,36,13.11,269.98,10.0,MORTGAGE,49000.0,1.0,debt_consolidation,FL,20.77,0.0,72.0,10.0,26031.0,25.0,4610.52,4588.22,3389.48,1198.74,0.1311,13.11
26000,26000,60,23.76,744.35,6.0,MORTGAGE,108000.0,1.0,debt_consolidation,CA,10.26,2.0,13.0,11.0,20294.0,19.0,21419.54,12638.11,4580.46,8057.65,0.2376,23.76
5000,5000,36,11.14,164.03,10.0,MORTGAGE,75000.0,1.0,home_improvement,NY,11.88,0.0,38.0,11.0,15050.0,21.0,2845.21,2788.19,2154.79,633.4,0.1114,11.14
